"","Baso","Ccr7_DC","Eos","Erythroid","Lymphoid","Mast","Meg","Monocyte","Neutrophil","pDC","Undifferentiated"
"4757",0,0,0,0,0,0,0,5,0,0,1
"4758",0,0,0,0,0,0,1,0,3,0,2
"4759",20,0,11,0,0,1,0,0,56,0,9
"4762",0,0,0,0,0,0,1,0,0,0,1
"4764",0,0,0,0,0,0,0,3,5,0,0
"4765",0,0,0,0,0,0,0,6,0,0,0
"4767",0,0,0,0,0,0,0,2,0,0,0
"4768",0,0,0,0,0,0,5,0,0,0,0
"4770",0,0,0,0,0,0,0,0,1,0,1
"4772",0,0,0,0,0,0,0,3,0,0,0
"4775",4,0,0,0,0,0,0,0,10,0,8
"4778",0,0,0,0,0,0,0,0,1,0,1
"4779",5,0,0,0,0,0,0,0,0,0,2
"4781",0,0,0,0,0,0,0,0,0,0,3
"4785",3,0,0,0,0,0,0,0,3,0,2
"4789",0,0,0,0,0,0,0,0,0,0,2
"4790",0,0,0,0,0,1,2,0,0,0,8
"4791",2,0,0,0,0,0,0,0,0,0,0
"4792",0,0,0,0,0,0,2,0,0,0,0
"4793",0,0,0,2,0,0,0,0,0,0,0
"4798",0,0,0,0,0,0,0,0,0,0,2
"4802",0,0,0,0,0,0,0,10,0,0,0
"4803",0,0,0,0,0,0,0,0,2,0,1
"4806",0,0,0,0,0,0,0,0,0,0,2
"4807",0,0,0,0,0,0,0,3,0,0,0
"4809",5,0,0,0,0,0,0,0,0,0,0
"4811",0,0,0,0,0,0,1,0,0,0,2
"4813",0,0,0,7,0,0,0,0,0,0,4
"4817",0,0,0,0,0,0,0,0,0,0,3
"4819",14,0,0,12,0,7,0,0,0,0,1
"4820",0,0,0,0,0,0,0,1,0,0,5
"4825",0,0,0,0,0,0,0,0,0,0,2
"4828",0,0,0,0,0,0,0,0,0,0,3
"4834",0,0,0,0,0,0,15,0,0,0,62
"4837",0,0,0,0,0,0,0,0,12,0,3
"4839",0,0,0,0,0,0,0,1,0,0,1
"4840",0,0,0,0,0,0,0,0,1,0,4
"4843",3,0,0,0,0,0,0,0,0,0,1
"4845",0,0,0,0,0,2,0,0,0,0,0
"4846",0,0,0,0,0,0,0,3,0,0,0
"4853",0,0,0,0,0,0,0,1,0,0,2
"4855",6,0,0,0,0,0,10,0,0,0,10
"4859",0,0,0,0,0,0,0,2,0,0,0
"4862",0,0,0,0,0,0,0,0,2,0,0
"4863",0,0,0,0,0,0,0,0,0,0,22
"4865",3,0,0,0,0,0,0,0,0,0,0
"4867",7,0,0,0,0,0,0,0,0,0,1
"4868",0,0,0,0,0,0,0,9,0,0,2
"4871",0,0,0,4,0,0,9,0,0,0,22
"4872",0,0,0,0,0,0,0,0,2,0,0
"4874",0,0,0,0,0,0,0,4,0,0,0
"4875",0,0,0,0,0,0,0,0,6,0,1
"4878",0,0,0,0,0,0,0,0,2,0,2
"4879",0,0,0,0,0,0,0,0,2,0,0
"4880",0,0,0,0,0,0,0,0,16,0,1
"4881",0,0,0,0,0,0,6,0,0,0,4
"4888",3,0,0,0,0,0,0,0,0,0,0
"4890",0,0,0,0,0,0,0,0,0,0,4
"4892",1,0,0,0,0,0,0,0,0,0,7
"4894",0,0,0,0,0,0,0,0,0,0,5
"4895",0,0,0,0,0,0,0,0,0,0,5
"4897",0,0,0,0,0,0,0,1,0,0,1
"4898",0,0,0,0,0,0,0,2,4,0,4
"4899",0,0,0,0,0,0,0,0,3,0,1
"4905",44,0,1,0,0,0,0,0,0,0,10
"4908",0,0,0,0,0,0,0,2,0,0,1
"4909",0,0,0,0,0,0,0,3,0,0,1
"4910",0,0,0,0,0,0,0,0,0,0,2
"4912",0,0,0,0,0,0,0,0,3,0,3
"4913",11,0,0,0,0,0,0,0,0,0,0
"4914",0,0,0,0,0,0,0,0,19,0,29
"4915",0,0,0,0,0,0,2,0,0,0,0
"4918",0,0,0,0,0,0,0,0,0,0,8
"4921",0,0,0,0,0,0,0,4,0,0,2
"4922",0,0,0,0,0,0,0,0,4,0,0
"4924",0,0,0,0,0,0,0,0,0,0,9
"4927",0,0,0,0,0,0,0,8,1,0,3
"4928",0,0,0,0,0,0,0,0,0,0,4
"4929",18,0,0,0,0,0,0,0,0,0,0
"4930",0,1,0,0,0,0,0,0,0,0,4
"4931",0,0,0,0,0,0,0,0,2,0,0
"4933",0,0,0,0,0,0,0,0,2,0,0
"4936",0,0,0,0,0,0,0,0,3,0,1
"4940",0,0,0,0,0,0,0,0,0,0,2
"4943",0,0,0,0,0,0,0,0,5,0,0
"4944",0,0,0,2,0,1,0,0,0,0,5
"4945",0,0,0,0,0,0,0,0,4,0,0
"4949",0,0,0,0,0,0,0,35,5,0,6
"4950",9,0,0,0,0,0,0,0,0,0,1
"4951",0,0,0,0,0,0,0,0,1,0,1
"4958",0,0,0,0,0,0,0,1,1,0,1
"4959",0,0,0,0,0,0,0,0,4,0,0
"4960",0,0,0,0,0,2,0,0,0,0,0
"4964",0,0,0,0,0,0,0,7,0,0,5
"4968",0,0,0,0,0,0,0,5,1,0,1
"4969",0,0,0,0,0,0,0,25,7,0,35
"4978",0,0,0,0,0,0,0,0,1,0,1
"4981",0,0,0,0,0,0,0,0,0,0,2
"4986",0,0,0,0,0,1,0,1,3,0,2
"4987",23,0,1,0,0,0,0,0,14,0,15
"4992",3,0,0,0,0,0,0,0,0,0,1
"4995",0,0,0,0,0,0,0,2,0,0,0
"4997",0,0,0,0,0,1,0,0,12,0,13
"4998",7,0,0,0,0,0,0,0,0,0,2
"5005",0,0,0,0,0,3,0,0,0,0,1
"5010",0,0,0,0,0,0,0,0,2,0,0
"5012",0,0,0,0,0,0,0,0,0,0,2
"5015",0,0,0,0,0,0,0,0,4,0,9
"5025",33,0,0,0,0,0,0,1,0,0,2
"5026",25,0,0,0,0,0,0,1,1,0,5
"5032",0,0,0,0,0,0,0,0,0,0,10
"5038",0,0,0,0,0,0,0,2,0,0,0
"5040",0,0,0,0,0,0,0,0,2,0,3
"5041",0,0,0,0,0,0,0,0,2,0,3
"5048",0,0,0,0,0,0,0,1,0,0,1
"5049",0,0,0,0,0,0,0,3,0,0,2
"5053",0,0,0,0,0,0,0,0,2,0,1
"5054",0,0,0,0,0,0,0,0,0,0,2
"5061",0,0,0,0,2,0,0,0,0,0,5
"5063",0,0,0,0,0,0,18,0,1,0,9
"5064",0,0,0,7,0,0,4,0,0,0,1
"5070",0,0,0,0,0,0,0,0,0,0,2
"5071",1,0,1,0,0,0,0,0,9,0,1
"5073",0,0,0,0,0,0,0,5,0,0,4
"5075",0,0,0,0,0,0,2,0,0,0,0
"5079",1,0,0,3,0,0,2,0,0,0,9
"5082",0,0,0,0,0,0,0,30,17,0,24
"5083",0,0,0,0,0,0,0,0,2,0,0
"5084",0,0,0,0,0,0,0,3,1,0,7
"5088",0,0,0,1,0,0,0,0,0,0,4
"5089",0,0,0,0,0,0,0,1,0,0,1
"5092",0,0,0,0,0,0,0,23,3,0,20
"5094",0,0,0,0,0,0,0,0,0,2,0
"5097",0,0,0,0,0,0,0,2,5,0,2
"5098",0,0,0,0,0,0,0,5,5,0,5
"5100",14,0,0,0,0,0,0,0,0,0,0
"5103",0,0,0,0,0,0,0,0,2,0,0
"5108",0,0,0,0,0,0,0,0,7,0,1
"5109",0,0,0,0,0,0,0,3,0,0,0
"5113",0,0,0,0,0,0,0,9,3,0,26
"5114",0,0,0,0,0,0,0,4,2,0,0
"5120",2,0,0,0,0,0,0,0,0,0,0
"5121",0,0,0,0,0,0,0,0,0,0,2
"5125",0,0,0,0,0,0,2,0,0,0,0
"5130",0,0,0,0,0,0,0,8,0,0,1
"5133",0,1,0,0,0,0,0,2,0,0,0
"5136",0,0,0,15,0,0,3,0,0,0,8
"5138",0,0,0,0,0,0,0,2,42,0,0
"5139",0,0,0,0,0,0,0,0,11,0,0
"5140",0,0,0,0,0,0,0,1,0,0,3
"5143",0,0,0,0,0,0,1,0,0,0,4
"5145",0,0,0,0,0,0,0,0,13,0,0
"5146",0,0,0,0,0,1,1,0,0,0,3
"5147",0,0,0,0,0,0,0,0,5,0,0
"5149",0,0,0,0,0,0,0,0,0,0,2
"5151",24,0,0,0,0,81,1,0,0,0,2
"5152",0,0,0,0,0,0,0,3,4,0,3
"5156",0,0,0,0,0,0,0,1,10,0,6
"5157",1,0,1,1,0,10,0,0,0,0,3
"5158",0,0,0,0,0,0,0,3,0,0,2
"5160",0,0,0,0,0,6,0,0,0,0,2
"5161",0,0,0,0,0,0,0,0,1,0,2
"5165",2,0,0,0,0,0,0,0,0,0,2
"5166",0,0,0,0,0,0,0,1,2,0,3
"5170",0,0,0,0,0,0,2,0,0,0,3
"5171",0,0,0,0,0,0,0,0,5,0,0
"5172",0,0,0,0,0,0,0,2,0,0,0
"5173",0,0,0,0,0,0,0,0,0,0,9
"5174",0,0,0,0,0,0,0,0,0,0,2
"5177",0,0,0,0,0,0,0,0,2,0,1
"5179",0,0,0,0,0,0,11,0,0,0,0
"5180",0,0,0,0,0,0,0,0,0,0,2
"5192",0,0,0,0,0,0,0,3,2,0,0
"5194",0,0,0,0,0,0,2,0,0,0,1
"5195",0,0,0,0,0,0,0,4,0,0,1
"5199",19,0,1,0,0,0,0,0,0,0,0
"5202",0,0,0,1,0,0,2,0,0,0,0
"5206",0,0,0,0,0,0,0,21,6,0,1
"5210",0,0,0,1,0,0,1,41,72,0,15
"5211",0,0,0,0,0,2,0,0,0,0,1
"5213",0,0,0,0,0,0,0,3,0,0,0
"5221",0,0,0,0,0,0,0,0,3,0,0
"5225",0,0,0,0,0,3,0,0,0,0,0
"5227",0,0,0,0,0,0,0,2,0,0,0
"5228",0,0,0,0,0,0,0,6,0,0,0
"5229",0,0,0,0,0,0,0,0,0,0,2
"5234",0,0,0,0,0,0,0,12,11,0,10
"5235",0,0,0,0,0,0,0,0,2,0,0
"5237",4,0,0,7,0,6,20,0,0,0,31
"5239",0,0,0,0,0,0,0,0,0,0,3
"5240",0,0,0,0,0,0,0,0,2,0,0
"5243",0,0,0,0,0,0,0,0,1,0,1
"5244",0,0,0,0,0,0,0,5,0,0,1
"5248",2,0,0,0,0,0,0,0,0,0,0
"5252",0,0,0,0,0,0,0,0,0,0,6
"5253",0,0,0,0,0,0,0,0,1,0,31
"5254",0,0,0,0,0,0,0,2,0,0,0
"5262",0,0,0,0,0,0,0,0,0,0,2
"5264",3,0,0,3,0,1,3,0,0,0,4
"5265",0,0,0,0,0,6,0,0,0,0,0
"5266",0,0,0,0,0,0,0,0,7,0,1
"5267",0,0,0,0,0,0,0,1,3,0,4
"5268",0,0,0,0,0,0,0,1,0,0,1
"5274",14,0,0,0,0,5,0,0,0,0,2
"5280",2,0,0,0,0,0,0,0,0,0,0
"5282",29,0,0,0,0,1,0,1,0,0,1
"5284",0,0,0,0,0,1,3,0,0,0,1
"5287",0,0,0,0,0,0,0,0,0,0,2
"5289",20,0,0,0,0,0,0,0,0,0,0
"5296",36,0,0,0,0,0,0,0,0,0,0
"5297",0,0,0,0,0,0,0,1,0,0,0
"5298",0,0,0,0,0,0,0,0,2,0,1
"5299",0,0,0,0,0,0,0,1,0,0,2
"5300",0,0,0,0,0,1,0,0,0,0,1
"5303",10,0,0,0,0,34,0,0,0,0,28
"5305",0,0,0,0,0,0,0,0,0,0,2
"5306",12,0,0,1,0,0,6,0,0,0,9
"5309",0,0,0,0,0,0,0,0,5,0,0
"5310",0,0,0,0,0,0,0,0,16,0,5
"5311",0,0,0,0,0,1,2,0,0,0,3
"5313",0,0,0,0,0,0,1,0,0,0,1
"5314",2,0,0,0,0,0,0,0,18,0,9
"5315",0,0,0,0,0,0,0,0,0,0,3
"5316",0,0,0,0,0,0,0,2,0,0,1
"5318",0,0,0,0,0,0,0,0,0,0,2
"5319",2,0,0,0,0,0,0,0,0,0,0
"5325",0,0,0,0,0,0,0,0,0,0,2
"5331",0,0,0,0,0,0,0,0,6,0,0
"5336",0,0,0,0,0,0,0,6,7,0,5
"5339",3,0,1,0,0,0,0,0,0,0,2
"5341",0,0,0,0,0,0,0,0,3,0,4
"5343",0,0,1,0,0,0,0,0,3,0,0
"5345",2,0,0,0,0,0,0,0,0,0,0
"5347",0,0,0,0,0,0,0,0,3,0,0
"5349",4,0,0,0,0,0,0,0,0,0,0
"5350",0,0,0,0,0,0,0,0,10,0,0
"5357",2,0,0,0,0,0,0,0,0,0,3
"5362",0,0,0,0,0,2,0,0,0,0,0
"5363",0,0,0,0,0,0,0,0,0,0,5
"5364",0,0,0,0,0,0,0,1,0,0,1
"5366",0,0,0,0,0,0,0,0,3,0,0
"5368",0,0,0,0,0,0,0,0,2,0,1
"5371",0,0,0,0,0,0,0,2,0,0,0
"5373",0,0,0,0,1,0,0,0,0,0,6
"5376",0,0,0,4,0,0,21,0,0,0,21
"5377",0,0,0,0,0,0,0,2,0,0,2
"5378",0,0,0,0,0,0,0,2,0,0,0
"5380",0,0,0,0,0,0,2,0,0,0,1
"5390",0,0,0,0,0,0,0,0,1,0,1
"5391",0,0,0,0,0,0,0,0,1,0,1
"5399",2,0,0,1,0,0,0,0,0,0,0
"5405",0,0,0,0,0,0,0,19,7,0,32
"5407",0,0,0,0,0,0,0,0,0,0,2
"5408",0,0,0,0,0,0,0,0,1,0,1
"5412",0,0,0,0,0,0,4,0,0,0,1
"5417",0,0,0,0,0,0,0,0,2,0,0
"5420",0,0,0,0,0,0,0,0,5,0,1
"5422",3,0,0,0,0,0,0,0,0,0,0
"5423",0,3,0,0,0,1,0,0,0,0,0
"5425",1,0,0,0,0,5,0,0,0,0,2
"5429",0,0,0,0,0,0,0,0,0,0,3
"5430",3,0,0,0,0,0,0,0,0,0,0
"5432",0,0,0,0,0,0,0,0,0,0,2
"5433",0,0,0,0,0,0,0,0,1,0,1
"5434",0,4,0,0,0,0,0,2,0,0,10
"5437",0,0,0,0,0,0,0,0,4,0,2
"5439",0,0,0,0,0,0,0,0,2,0,1
"5441",0,0,0,0,0,0,0,0,3,0,1
"5443",0,0,0,0,0,0,0,0,0,2,2
"5444",2,0,0,0,0,0,0,0,0,0,0
"5445",0,0,0,0,0,0,0,8,0,0,3
"5446",3,0,0,0,0,0,0,0,0,0,1
"5447",0,0,0,0,0,0,0,4,12,0,0
"5450",0,0,0,0,0,0,0,0,0,0,3
"5453",0,0,0,0,0,0,0,0,0,0,2
"5454",6,0,0,0,0,0,0,0,0,0,0
"5462",9,0,0,0,0,0,0,1,0,0,3
"5464",0,0,0,0,0,0,0,3,0,0,0
"5469",0,0,0,0,0,0,0,0,2,0,0
"5470",0,0,0,0,0,0,0,0,0,0,3
"5477",6,0,0,1,0,0,0,0,0,0,1
"5480",0,0,0,0,0,0,0,0,3,0,1
"5481",0,1,0,0,0,0,0,15,6,0,10
"5485",0,0,0,0,0,0,0,3,0,0,0
"5488",0,0,0,0,0,21,0,0,0,0,0
"5493",0,0,0,0,0,0,0,0,15,0,13
"5495",0,0,0,0,0,0,5,0,0,0,0
"5498",0,0,0,0,0,0,0,2,0,0,0
"5500",0,0,0,0,0,0,0,6,0,0,0
"5504",0,0,0,0,0,0,0,0,2,0,10
"5505",0,0,0,0,0,0,0,0,1,0,1
"5510",0,0,0,0,0,0,0,0,2,0,0
"5511",4,0,0,0,0,0,0,0,0,0,2
"5512",0,0,0,0,0,0,0,0,2,0,0
"5514",24,0,0,0,0,0,0,0,0,0,1
"5516",0,0,0,0,0,0,0,0,11,0,0
"5518",0,0,0,0,0,0,0,2,0,0,0
"5521",0,0,0,0,0,0,0,0,0,0,2
"5523",0,0,0,0,0,0,0,1,0,0,2
"5530",0,0,0,0,0,0,0,0,13,0,0
"5531",0,0,0,0,0,0,0,2,0,0,0
"5533",0,0,0,0,0,0,0,0,0,0,2
"5542",0,0,0,0,0,0,0,0,2,0,0
"5544",0,0,0,0,0,0,0,11,0,0,5
"5548",0,0,0,0,0,0,0,0,7,0,2
"5550",0,0,0,0,0,0,0,0,2,0,0
"5551",0,0,0,1,0,2,0,0,0,0,1
"5554",0,0,0,0,0,0,0,0,19,0,1
"5555",0,0,0,0,0,0,0,0,3,0,1
"5559",0,0,0,0,0,2,0,0,0,0,0
"5565",0,0,0,0,0,0,0,0,0,0,2
"5571",0,0,0,0,0,0,0,0,2,0,0
"5572",0,0,0,0,0,0,0,7,0,0,0
"5573",0,0,0,0,0,0,0,0,1,0,1
"5574",0,0,0,0,0,0,0,17,0,0,0
"5575",0,0,0,0,0,0,0,0,0,0,6
"5576",0,0,0,0,0,0,0,1,1,0,1
"5577",0,0,1,0,0,0,0,0,0,0,1
"5579",0,0,0,0,0,0,1,0,0,0,33
"5582",0,0,0,0,0,0,0,0,2,0,0
"5583",0,0,0,0,0,0,1,0,0,0,1
"5584",0,0,0,0,0,0,0,11,10,0,0
"5586",0,0,0,0,0,0,0,0,8,0,0
"5591",0,0,0,0,0,0,0,0,2,0,0
"5592",0,0,0,0,0,0,0,0,35,0,4
"5593",1,0,0,0,0,0,0,0,1,0,0
"5597",0,0,0,0,0,1,0,1,11,0,1
"5599",0,0,0,0,0,0,0,0,1,0,6
"5602",0,0,0,0,0,0,0,4,0,0,10
"5604",0,0,0,0,0,0,0,0,5,0,0
"5605",0,0,0,0,0,0,0,13,0,0,0
"5607",0,0,0,0,0,0,0,0,10,0,5
"5610",29,0,1,0,0,0,1,0,20,0,6
"5611",0,0,0,0,0,0,0,0,0,0,2
"5616",0,0,0,0,0,0,0,0,0,0,2
"5618",3,0,4,0,0,0,0,0,3,0,7
"5621",0,0,0,0,0,0,0,0,2,0,0
"5622",0,0,0,0,0,0,0,5,0,0,1
"5624",0,0,0,0,0,0,11,0,0,0,6
"5625",0,0,0,0,0,0,0,9,0,0,4
"5629",0,0,0,0,0,0,0,0,0,0,2
"5632",0,0,0,0,0,1,1,0,0,0,0
"5633",0,0,0,0,0,0,0,0,3,0,0
"5634",0,0,0,0,0,0,0,0,3,0,2
"5638",0,0,0,0,0,0,0,1,0,0,0
"5639",0,0,0,0,0,0,0,2,4,0,1
"5643",0,0,0,0,0,0,0,3,3,0,1
"5644",0,0,0,0,0,0,0,9,3,0,8
"5648",0,0,0,0,4,0,0,0,0,0,0
"5649",0,0,0,0,0,0,0,19,0,0,2
"5650",0,0,0,0,0,0,0,0,2,0,5
"5651",0,0,0,0,0,0,0,0,20,0,0
"5654",2,0,0,0,0,0,0,0,0,0,1
"5655",0,0,0,0,0,0,0,0,2,0,1
"5656",0,0,0,0,0,0,0,0,6,0,0
"5657",0,0,0,0,0,0,0,2,0,0,0
"5659",0,0,0,0,0,0,5,0,0,0,1
"5661",0,0,0,0,0,0,0,0,0,0,2
"5664",40,0,0,0,0,0,0,1,0,0,1
"5670",0,0,0,0,0,0,0,2,10,0,14
"5673",0,0,0,0,0,0,0,0,5,0,9
"5675",11,0,0,0,0,0,0,0,0,0,2
"5678",4,0,0,0,0,0,0,0,0,0,0
"5679",0,0,0,0,0,0,12,0,0,0,2
"5682",0,0,0,0,0,0,0,2,0,0,0
"5684",0,0,0,0,0,0,1,0,0,0,2
"5693",0,0,0,0,0,0,0,2,0,0,0
"5696",0,0,0,0,0,0,0,0,3,0,0
"5697",1,0,0,0,0,3,0,0,0,0,1
"5699",0,0,0,1,0,0,0,0,0,0,1
"5704",0,0,0,0,0,0,27,0,0,0,10
"5707",0,0,0,0,0,0,0,0,0,0,2
"5710",4,0,3,0,0,0,1,0,5,0,12
"5712",0,0,0,0,0,0,0,0,0,0,3
"5715",126,1,0,0,0,0,0,0,0,0,13
"5716",17,0,0,0,0,0,0,0,0,0,0
"5718",0,0,0,1,0,30,0,0,0,0,9
"5719",0,0,0,0,0,0,0,17,0,0,1
"5722",0,1,0,0,0,0,0,9,0,0,9
"5725",0,0,0,0,0,0,3,0,0,0,4
"5726",0,0,1,0,0,0,0,2,29,0,36
"5729",4,0,0,0,0,0,0,0,0,0,1
"5730",0,0,0,0,0,0,0,0,0,0,2
"5734",0,0,0,0,0,0,0,0,6,0,0
"5736",0,0,0,1,0,1,1,0,0,0,1
"5737",0,0,0,0,0,0,0,0,7,0,8
"5738",0,0,0,0,0,0,0,0,2,0,1
"5740",0,0,0,0,0,0,1,0,2,0,32
"5745",0,0,0,0,0,0,0,0,6,0,3
"5746",17,0,0,0,0,0,0,0,0,0,1
"5748",0,0,0,0,0,0,0,0,0,0,2
"5752",0,0,0,0,0,0,0,1,0,0,1
"5754",0,0,0,0,0,0,2,0,0,0,0
"5755",0,0,0,0,0,0,0,2,0,0,0
"5758",0,0,0,0,0,0,0,2,0,0,0
"5759",0,0,0,0,0,0,0,0,13,0,0
"5761",0,0,0,1,0,0,9,0,0,0,1
"5764",0,0,0,0,0,0,0,0,0,0,2
"5769",50,0,0,0,0,0,0,0,0,0,23
"5773",1,0,4,0,0,0,0,0,0,0,1
"5774",0,0,0,0,0,0,0,0,5,0,1
"5775",0,0,0,0,0,4,0,0,0,0,0
"5777",0,0,0,0,0,0,0,0,54,0,0
"5784",0,0,0,0,0,0,0,1,0,0,4
"5785",0,0,0,0,0,0,0,0,2,0,0
"5788",0,0,0,5,0,0,0,0,0,0,2
"5790",0,0,0,0,0,0,0,6,17,0,69
"5792",20,0,0,0,0,0,0,3,6,0,14
"5793",0,0,0,2,0,0,0,0,0,0,1
"5794",0,0,0,0,0,0,3,0,0,0,17
"5796",0,0,0,0,0,0,9,0,0,0,8
"5797",13,0,0,0,0,0,0,0,0,0,0
"5799",0,0,0,0,0,0,0,1,0,0,2
"5802",0,0,0,0,0,0,0,2,2,0,5
"5804",0,0,0,0,0,0,0,0,7,0,8
"5806",0,0,0,0,0,0,0,0,6,0,2
"5808",2,0,0,0,0,0,0,1,2,0,34
"5811",0,0,0,0,0,0,0,0,0,0,2
"5812",0,0,0,0,0,3,0,0,0,0,0
"5813",0,0,0,0,0,0,0,3,0,0,0
"5814",0,0,0,0,0,0,0,0,0,0,2
"5819",0,0,0,0,0,0,0,0,1,0,4
"5821",0,0,0,0,0,2,0,0,0,0,1
"5823",0,0,0,0,0,0,0,1,0,0,1
"5827",0,0,0,0,0,0,0,3,0,0,0
"5833",0,0,0,0,0,0,1,0,5,0,1
"5839",4,0,0,0,0,0,0,0,0,0,0
"5843",0,0,0,0,0,0,15,0,0,0,27
"5845",0,0,0,0,0,0,0,1,1,0,0
"5846",0,0,0,0,0,0,16,0,0,0,8
"5852",0,0,0,0,0,0,2,0,0,0,0
"5853",0,0,0,0,0,0,0,3,0,0,0
"5859",0,0,0,0,0,0,0,4,0,0,3
"5861",1,0,0,0,0,0,0,0,0,0,1
"5862",0,0,0,0,0,1,1,0,0,0,0
"5863",0,0,0,0,0,0,0,1,0,0,0
